href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=802,english238,female,"['vancouver,', 'british', '', 'columbia,', 'canada']","english
(eng)","['german', 'french', 'japanese', '']","21,",0.0,naturalistic,['canada'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=803,english239,male,"['fort', 'kobbe,', 'panama']","english
(eng)","['japanese', 'punjabi', '']","19,",0.0,naturalistic,['usa'],18.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=815,english240,male,"['guelph,', 'ontario,', 'canada']","english
(eng)","['french', '']","26,",0.0,naturalistic,['canada'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=817,english241,female,"['wanganui,', 'new', 'zealand']","english
(eng)","['italian', 'portuguese', '']","52,",0.0,naturalistic,"['new', 'zealand']",29.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=818,english242,female,"['laurel,', 'mississippi,', 'usa']","english
(eng)",['none'],"77,",0.0,naturalistic,['usa'],77.0,77
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=820,english243,male,"['fredericton,', 'new', 'brunswick,', 'canada']","english
(eng)","['french', '']","27,",0.0,naturalistic,['canada'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=821,english244,male,"['san', 'francisco,', 'california,', 'usa']","english
(eng)","['spanish', '']","23,",0.0,naturalistic,['usa'],13.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=824,english245,male,"['pittsburgh,', 'pennsylvania,', 'usa']","english
(eng)","['japanese', 'spanish', '']","25,",0.0,naturalistic,['usa'],22.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=825,english246,male,"['los', 'angeles,', 'california,', 'usa']","english
(eng)",['none'],"32,",0.0,naturalistic,['usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=835,english247,male,"['prince', 'rupert,', 'british', 'columbia,', 'canada']","english
(eng)","['japanese', '']","33,",0.0,naturalistic,['canada'],25.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=840,english248,female,"['philadelphia,', 'pennsylvania,', 'usa']","english
(eng)","['french', '']","18,",0.0,naturalistic,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=850,english249,female,"['boston,', 'massachusetts,', 'usa']","english
(eng)","['spanish', '']","29,",0.0,naturalistic,['usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=852,english250,male,"['chester,', 'england,', 'uk']","english
(eng)",['none'],"19,",0.0,naturalistic,['uk'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=855,english251,male,"['mt.', 'kisco,', 'new', 'york,', 'usa']","english
(eng)","['french', 'spanish', 'italian', 'japanese', '']","21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=856,english252,female,"['san', 'jose', 'ca,', 'california,', 'usa']","english
(eng)","['german', '']","25,",0.0,naturalistic,['usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=857,english253,male,"['dublin,', 'ireland']","english
(eng)","['gaelic', 'french', '']","21,",0.0,naturalistic,['ireland'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=858,english254,male,"['eugene,', 'oregon,', 'usa']","english
(eng)","['spanish', '']","39,",0.0,naturalistic,['usa'],39.0,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=859,english255,female,"['oamaru,', 'new', 'zealand']","english
(eng)","['cantonese', 'japanese', '']","24,",0.0,naturalistic,"['new', 'zealand']",24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=861,english256,male,"['laurinburg,', 'north', 'carolina,', 'usa']","english
(eng)",['none'],"23,",0.0,naturalistic,['usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=863,english257,male,"['san', 'diego,', 'california,', 'usa']","english
(eng)",['none'],"24,",0.0,naturalistic,['usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=869,english258,male,"['kilkenny,', 'ireland']","english
(eng)","['irish', 'french', 'german', 'dutch', 'spanish', '']","24,",0.0,naturalistic,['ireland'],23.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=870,english259,male,"['singapore,', 'singapore']","english
(eng)","['mandarin', 'cantonese', 'hokkien', '']","23,",0.0,naturalistic,['singapore'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=871,english260,female,"['phoenix,', 'arizona,', 'usa']","english
(eng)",['none'],"18,",0.0,naturalistic,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=875,english261,female,"['forestville,', 'maryland,', 'usa']","english
(eng)","['spanish', '']","59,",0.0,naturalistic,['usa'],59.0,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=876,english262,male,"['naylor,', 'maryland,', 'usa']","english
(eng)","['german', '']","60,",0.0,naturalistic,['usa'],60.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=884,english263,male,"['oak', 'forest,', 'illinois,', 'usa']","english
(eng)","['spanish', '']","21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=889,english264,male,"['freemont,', 'california,', 'usa']","english
(eng)","['french', 'german', '']","21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=890,english265,male,"['vancouver', 'wa,', 'washington,', 'usa']","english
(eng)","['korean', 'german', '']","31,",0.0,naturalistic,['usa'],27.0,31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=899,english266,male,"['san', 'diego,', 'california,', 'usa']","english
(eng)","['french', 'spanish', '']","18,",0.0,,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=900,english267,male,"['leeds,', 'uk']","english
(eng)","['french', '']","66,",0.0,naturalistic,['uk'],66.0,66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=901,english268,female,"['leeds,', 'uk']","english
(eng)","['french', 'german', '']","67,",0.0,naturalistic,['uk'],67.0,67
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=902,english269,female,"['adelaide,', 'australia']","english
(eng)","['french', '']","22,",0.0,naturalistic,"['australia,', 'uk,', 'usa']",22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=903,english270,male,"['cape', 'town,', 'south', 'africa']","english
(eng)","['afrikaans', 'french', '']","29,",0.0,naturalistic,"['south', 'africa']",29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=904,english271,female,"['cape', 'town,', 'south', 'africa']","english
(eng)","['afrikaans', 'french', '']","32,",0.0,naturalistic,"['south', 'africa']",32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=905,english272,male,"['dallas,', 'texas,', 'usa']","english
(eng)","['spanish', '']","20,",0.0,naturalistic,['usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=907,english273,male,"['blue', 'bell,', 'pennsylvania,', 'usa']","english
(eng)","['german', '']","46,",0.0,naturalistic,['usa'],46.0,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=909,english274,female,"['sydney,', 'australia']","english
(eng)","['hokkien', 'mandarin', '']","25,",0.0,naturalistic,['australia'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=912,english275,female,"['clifton,', 'new', 'jersey,', 'usa']","english
(eng)",['none'],"20,",0.0,naturalistic,['usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=918,english276,female,"['chattanooga,', 'tennessee,', 'usa']","english
(eng)",['none'],"50,",0.0,naturalistic,['usa'],50.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=919,english277,female,"['hudson,', 'new', 'york,', 'usa']","english
(eng)","['german', '']","48,",0.0,naturalistic,['usa'],42.0,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=921,english278,female,"['augusta,', 'georgia,', 'usa']","english
(eng)",['none'],"18,",0.0,naturalistic,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=922,english279,female,"['singapore,', 'singapore']","english
(eng)","['mandarin', 'hainanese', '']","30,",0.0,naturalistic,['singapore'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=935,english280,female,"['ramsey,', 'isle', 'of', 'man']","english
(eng)",['none'],"19,",0.0,naturalistic,"['isle', 'of', 'man']",19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=937,english281,male,"['ramsey', 'mn,', 'minnesota,', 'usa']","english
(eng)","['french', '']","23,",0.0,naturalistic,['usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=939,english282,male,"['tampa,', 'florida,', 'usa']","english
(eng)",['none'],"20,",0.0,naturalistic,['usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=951,english283,male,"['pelham,', 'new', 'york,', 'usa']","english
(eng)","['spanish', '']","18,",0.0,naturalistic,['usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=952,english284,male,"['gainesville,', 'florida,', 'usa']","english
(eng)","['spanish', '']","33,",0.0,naturalistic,['usa'],33.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=961,english285,male,"['melbourne,', 'australia']","english
(eng)",['none'],"50,",0.0,naturalistic,"['australia,', 'hong', 'kong,', 'usa']",50.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=977,english286,female,"['beaumont,', 'texas,', 'usa']","english
(eng)","['french', 'latin', 'hebrew', 'spanish', '']","21,",0.0,naturalistic,['usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=981,english287,female,"['singapore,', 'singapore']","english
(eng)","['cantonese', 'mandarin', 'japanese', '']","27,",0.0,naturalistic,['singapore'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=982,english288,female,"['st.', 'louis,', 'missouri,', 'usa']","english
(eng)",['none'],"26,",0.0,naturalistic,['usa'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=983,english289,female,"['fairfax,', 'virginia,', 'usa']","english
(eng)","['italian', 'spanish', 'latin', 'french', '']","19,",0.0,naturalistic,['usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=986,english290,male,"['duluth,', 'georgia,', 'usa']","english
(eng)",['none'],"20,",0.0,naturalistic,['usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1026,english291,male,"['belize', 'city,', 'belize']","english
(eng)","['spanish', 'creole', 'dutch', '']","18,",0.0,naturalistic,"['belize,', 'usa']",18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1051,english292,male,"['kansas', 'city,', 'missouri,', 'usa']","english
(eng)",['none'],"38,",0.0,naturalistic,['usa'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1052,english293,female,"['billings,', 'montana,', 'usa']","english
(eng)",['none'],"22,",0.0,naturalistic,['usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1060,english294,female,"['naracoorte,', 'australia']","english
(eng)","['indonesian', 'french', '']","19,",0.0,naturalistic,"['australia,', 'usa']",19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1067,english295,male,"['airdrie,', 'alberta,', 'canada']","english
(eng)","['french', 'german', 'italian', '']","25,",0.0,naturalistic,['canada'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1070,english296,female,"['edmonton,', 'alberta,', 'canada']","english
(eng)","['french', '']","18,",0.0,naturalistic,['canada'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1071,english297,male,"['lindenhurst,', 'new', 'york,', 'usa']","english
(eng)","['german', '']","19,",0.0,naturalistic,['usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1072,english298,male,"['lismore,', 'new', 'south', 'wales,', 'australia']","english
(eng)",['none'],"22,",0.0,naturalistic,['australia'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1075,english299,male,"['windsor,', 'ontario,', 'canada']","english
(eng)","['japanese', '']","59,",0.0,naturalistic,['usa'],59.0,59
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1076,english300,male,"['dublin,', 'ireland']","english
(eng)","['irish', '']","18,",0.0,naturalistic,['ireland'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1078,english301,male,"['toronto,', 'ontario,', 'canada']","english
(eng)",['none'],"41,",0.0,naturalistic,['canada'],41.0,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1085,english302,male,"['melbourne,', 'australia']","english
(eng)","['finnish', '']","22,",0.0,naturalistic,['australia'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1086,english303,female,"['anaheim,', 'california,', 'usa']","english
(eng)","['arabic', '']","45,",0.0,naturalistic,['usa'],45.0,45
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1088,english304,female,"['clare,', 'ireland']","english
(eng)","['irish', 'french', '']","20,",0.0,naturalistic,['ireland'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1094,english305,female,"['la', 'paz,', 'bolivia']","english
(eng)","['arabic', 'spanish', '']","24,",0.0,naturalistic,"['uk,', 'usa']",7.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1093,english306,female,"['london,', 'uk']","english
(eng)",['none'],"24,",0.0,naturalistic,"['uk,', 'usa']",24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1100,english307,male,"['alexandria,', 'va,', 'usa']","english
(eng)","['spanish', '']","48,",0.0,naturalistic,"['usa,', 'new', 'zealand']",48.0,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1101,english308,male,"['cardiff,', 'wales,', 'uk']","english
(eng)","['welsh', '']","34,",0.0,naturalistic,"['uk,', 'new', 'zealand']",34.0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1105,english309,female,"['dunedin,', 'new', 'zealand']","english
(eng)","['german', 'french', 'maori', 'japanese', '']","44,",0.0,naturalistic,"['new', 'zealand']",44.0,44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1108,english310,female,"['oxford,', 'uk']","english
(eng)","['punjabi', '']","37,",0.0,naturalistic,"['uk,', 'usa']",22.0,37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1110,english311,female,"['detroit,', 'michigan,', 'usa']","english
(eng)",['none'],"38,",0.0,naturalistic,['usa'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1113,english312,female,"['edmonton,', 'alberta,', 'canada']","english
(eng)","['french', '']","40,",0.0,naturalistic,['canada'],40.0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1119,english313,male,"['silver', 'spring,', 'maryland,', 'usa']","english
(eng)","['spanish', '']","28,",0.0,naturalistic,['usa'],28.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1120,english314,female,"['memphis,', 'tennessee,', 'usa']","english
(eng)","['french', '']","26,",0.0,naturalistic,['usa'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1121,english315,male,"['los', 'angeles,', 'california,', 'usa']","english
(eng)",['none'],"25,",0.0,naturalistic,['usa'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1122,english316,male,"['sacramento,', 'california,', 'usa']","english
(eng)",['none'],"33,",0.0,naturalistic,['usa'],33.0,33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1132,english317,male,"['burlington,', 'vermont,', 'usa']","english
(eng)",['none'],"26,",0.0,naturalistic,['usa'],26.0,26
